,Fecha,Hora,Comuna,Accdtes.,Causas,Muertos,Graves,M/Grave,Leves,Ilesos,Urbano/Rural,Calleuno,Calledos,Frentenumero,Ruta,Ubicación km,Latitud,Longitud,Direccion
12895,02/07/2019,20:00,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,HEROES DE LA CONCEPCION,,2555,,,-20.2126288,-70.1385179,"IQUIQUE, HEROES DE LA CONCEPCION, 2555"
12896,03/07/2019,8:20,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,TUCAPEL,,2466,,,-20.240152,-70.1337015,"IQUIQUE, TUCAPEL, 2466"
12897,03/07/2019,8:45,IQUIQUE,Colisión,"Señalización, desobedecer señal ceda el paso",0,0,0,0,2,URBANO,RIQUELME,OSCAR BONILLA,,,,-20.2194645,-70.1403842,"IQUIQUE, RIQUELME, OSCAR BONILLA"
12898,03/07/2019,9:20,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,BARROS ARANA,THOMPSON,,,,-20.2175833,-70.1474318,"IQUIQUE, BARROS ARANA, THOMPSON"
12899,03/07/2019,17:00,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,AVENIDA LA TIRANA,PASAJE DOS,,,,-20.2543166,-70.1260602,"IQUIQUE, AVENIDA LA TIRANA, PASAJE DOS"
12900,04/07/2019,0:15,ALTO HOSPICIO,Choque,Perdida control vehículo,0,0,0,0,1,URBANO,TAMARUGOS,,2946,,,-20.2705472,-70.1045074,"ALTO HOSPICIO, TAMARUGOS, 2946"
12901,04/07/2019,9:40,IQUIQUE,Colisión,Hecho delictual,0,0,0,0,2,URBANO,CORDILLERA,ROBET KENNEDY,,,,-20.2111717,-70.1348763,"IQUIQUE, CORDILLERA, ROBET KENNEDY"
12902,04/07/2019,10:18,ALTO HOSPICIO,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,TAMARUGOS,LOS ALAMOS,,,,-20.2686722,-70.1049169,"ALTO HOSPICIO, TAMARUGOS, LOS ALAMOS"
12903,04/07/2019,15:30,ALTO HOSPICIO,Choque,"Vehiculo en retroceso, conducir",0,0,0,0,1,URBANO,LOS ALAMOS,TENIENTE HERNAN MERINO CORREA,,,,-20.2686722,-70.1049169,"ALTO HOSPICIO, LOS ALAMOS, TENIENTE HERNAN MERINO CORREA"
12904,04/07/2019,15:35,ALTO HOSPICIO,Choque,Conducción sin mantener distancia razonable ni prudente,0,0,0,0,1,URBANO,LAS AMERICAS,NUEVA GUINEA,,,,-20.2686722,-70.1049169,"ALTO HOSPICIO, LAS AMERICAS, NUEVA GUINEA"
12905,04/07/2019,23:00,IQUIQUE,Atropello,"Peatón, imprudencia del",0,0,1,0,0,URBANO,TARAPACA,ERRAZURIZ,,,,-20.223578,-70.1440132,"IQUIQUE, TARAPACA, ERRAZURIZ"
12906,05/07/2019,11:30,IQUIQUE,Choque,Perdida control vehículo,0,0,0,1,1,URBANO,TAMARUGAL,MANUEL CASTRO RAMOS,,,,-20.2442533,-70.1267301,"IQUIQUE, TAMARUGAL, MANUEL CASTRO RAMOS"
12907,05/07/2019,14:05,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,AVENIDA DIEGO PORTALES,AVENIDA HEROES DE LA CONCEPCION,,,,-20.2301432,-70.1411798,"IQUIQUE, AVENIDA DIEGO PORTALES, AVENIDA HEROES DE LA CONCEPCION"
12908,05/07/2019,16:00,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,SALVADOR ALLENDE,,2736,,,-20.2396655,-70.1345536,"IQUIQUE, SALVADOR ALLENDE, 2736"
12909,05/07/2019,16:45,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,AVENIDA LA TIRANA,PROYECTADA,,,,-20.2744074,-70.1266336,"IQUIQUE, AVENIDA LA TIRANA, PROYECTADA"
12910,05/07/2019,17:00,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,CALETERA A16,O HÍGGINS,,,,-20.2307033,-70.1356692,"IQUIQUE, CALETERA A16, O HÍGGINS"
12911,05/07/2019,17:20,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,AVENIDA DIEGO PORTALES,AVENIDA HEROES DE LA CONCEPCION,,,,-20.2301432,-70.1411798,"IQUIQUE, AVENIDA DIEGO PORTALES, AVENIDA HEROES DE LA CONCEPCION"
12912,06/07/2019,11:00,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,DIECIOCHO DE SEPTIEMBRE,,650,,,-20.2150095,-70.1426976,"IQUIQUE, DIECIOCHO DE SEPTIEMBRE, 650"
12913,06/07/2019,16:25,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,AVENIDA LA TIRANA,CALLE UNO,,,,-20.2543166,-70.1260602,"IQUIQUE, AVENIDA LA TIRANA, CALLE UNO"
12914,06/07/2019,20:45,IQUIQUE,Colisión,"Señalización, desobedecer señal pare",0,0,1,0,1,URBANO,JOSE FRANCISCO VERGARA,PLAYA BLANCA,,,,-20.2487975,-70.1346724,"IQUIQUE, JOSE FRANCISCO VERGARA, PLAYA BLANCA"
12915,06/07/2019,21:00,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,PLAYA BRAVA,SANTIAGO POLANCO,,,,-20.2478923,-70.1368759,"IQUIQUE, PLAYA BRAVA, SANTIAGO POLANCO"
12916,07/07/2019,4:20,IQUIQUE,Choque,Conducción en estado de ebriedad,0,1,0,0,2,URBANO,AVENIDA LA TIRANA,EL MONTE,,,,-20.2543166,-70.1260602,"IQUIQUE, AVENIDA LA TIRANA, EL MONTE"
12917,07/07/2019,7:50,ALTO HOSPICIO,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,CIRCUNVALACION,RIO MAIPO,,,,-20.292771,-70.1092755,"ALTO HOSPICIO, CIRCUNVALACION, RIO MAIPO"
12918,07/07/2019,8:29,IQUIQUE,Colisión,"Señalización, desobedecer luz roja de semáforo",0,0,0,1,0,URBANO,ARTURO FERNANDEZ,MANUEL BULNES,,,,-20.2196748,-70.1443406,"IQUIQUE, ARTURO FERNANDEZ, MANUEL BULNES"
12919,07/07/2019,14:50,ALTO HOSPICIO,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,LOS PEPINOS,LOS NOGALES,,,,-20.2663191,-70.0996867,"ALTO HOSPICIO, LOS PEPINOS, LOS NOGALES"
12920,07/07/2019,16:40,IQUIQUE,Colisión,"Señalización, desobedecer señal ceda el paso",0,0,0,0,1,URBANO,VEINTIUNO DE MAYO,LATORRE,,,,-20.2189238,-70.1420816,"IQUIQUE, VEINTIUNO DE MAYO, LATORRE"
12921,07/07/2019,19:30,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,OFICINA SALITRERA VICTORIA,CENTENARIO,,,,-20.2049542,-70.1369169,"IQUIQUE, OFICINA SALITRERA VICTORIA, CENTENARIO"
12922,08/07/2019,18:30,ALTO HOSPICIO,Colisión,Conducción sin mantener distancia razonable ni prudente,0,0,0,0,1,URBANO,RAMON PEREZ OPAZO,LOS ALAMOS,,,,-20.2666181,-70.1028585,"ALTO HOSPICIO, RAMON PEREZ OPAZO, LOS ALAMOS"
12923,08/07/2019,20:00,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,HEROES DE LA CONCEPCION,TOMAS BONILLA,,,,-20.2276843,-70.1402925,"IQUIQUE, HEROES DE LA CONCEPCION, TOMAS BONILLA"
12924,09/07/2019,12:05,IQUIQUE,Colisión,"Señalización, desobedecer señal pare",0,0,0,0,2,URBANO,SAN MARTIN,OBISPO LABBE,,,,-20.2158511,-70.1502751,"IQUIQUE, SAN MARTIN, OBISPO LABBE"
12925,09/07/2019,18:45,IQUIQUE,Colisión,"Señalización, desobedecer señal pare",0,0,0,1,2,URBANO,TARAPACA,VEINTIUNO DE MAYO,,,,-20.2189238,-70.1420816,"IQUIQUE, TARAPACA, VEINTIUNO DE MAYO"
12926,09/07/2019,19:45,IQUIQUE,Colisión,"Señalización, desobedecer señal pare",0,0,0,1,1,URBANO,CESPEDES Y GONZALEZ,DIECIOCHO DE SEPTIEMBRE,,,,-20.2245658,-70.1435295,"IQUIQUE, CESPEDES Y GONZALEZ, DIECIOCHO DE SEPTIEMBRE"
12927,11/07/2019,7:45,ALTO HOSPICIO,Choque,Conducción en estado de ebriedad,0,0,0,0,1,URBANO,LAS AMERICAS,DETECTIVE CUBILLOS,,,,-20.2911976,-70.0910832,"ALTO HOSPICIO, LAS AMERICAS, DETECTIVE CUBILLOS"
12928,11/07/2019,13:30,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,PILOTO PARDO,HEROES DE LA CONCEPCION,,,,-20.2133583,-70.1388275,"IQUIQUE, PILOTO PARDO, HEROES DE LA CONCEPCION"
12929,11/07/2019,14:00,IQUIQUE,Atropello,No respetar derecho preferente de paso a peatón,0,1,0,0,0,URBANO,ERRAZURIZ,THOMPSON,,,,-20.2152505,-70.1435156,"IQUIQUE, ERRAZURIZ, THOMPSON"
12930,11/07/2019,16:45,IQUIQUE,Colisión,"Señalización, desobedecer luz roja de semáforo",0,0,0,0,1,URBANO,VEINTIUNO DE MAYO,BERNANRDO OHIGGINS,,,,-20.2189238,-70.1420816,"IQUIQUE, VEINTIUNO DE MAYO, BERNANRDO OHIGGINS"
12931,11/07/2019,18:50,IQUIQUE,Colisión,Conducción sin mantener distancia razonable ni prudente,0,0,0,0,1,URBANO,AV. CIRCUNVALACION,ROTONDA EL PAMPINO,,,,-20.2208561,-70.1319844,"IQUIQUE, AV. CIRCUNVALACION, ROTONDA EL PAMPINO"
12932,11/07/2019,20:00,ALTO HOSPICIO,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,TILIVICHE,SANTA ROSA,,,,-20.2770696,-70.1076069,"ALTO HOSPICIO, TILIVICHE, SANTA ROSA"
12933,11/07/2019,21:30,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,CESPEDES Y GONZALEZ,HEROES DE LA CONCEPCION,,,,-20.2247382,-70.139754,"IQUIQUE, CESPEDES Y GONZALEZ, HEROES DE LA CONCEPCION"
12934,11/07/2019,22:00,ALTO HOSPICIO,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,DELAWARE,EBENEZER,,,,-20.2686722,-70.1049169,"ALTO HOSPICIO, DELAWARE, EBENEZER"
12935,12/07/2019,2:45,IQUIQUE,Colisión,Conducción en estado de ebriedad,0,0,0,0,2,URBANO,SALVADOR ALLENDE,RAMON PEREZ OPAZO,,,,-20.2542691,-70.1314071,"IQUIQUE, SALVADOR ALLENDE, RAMON PEREZ OPAZO"
12936,12/07/2019,3:45,IQUIQUE,Colisión,Conducción en estado de ebriedad,0,0,0,0,2,URBANO,ARTURO PRAT,FRANCISCO BILBAO,,,,-20.2307033,-70.1356692,"IQUIQUE, ARTURO PRAT, FRANCISCO BILBAO"
12937,12/07/2019,10:00,IQUIQUE,Colisión,"Conducción, cambiar sorpresivamente pista circulación",0,0,0,0,1,URBANO,MANUEL BULNES,GENARO GALLO,,,,-20.2201278,-70.1361812,"IQUIQUE, MANUEL BULNES, GENARO GALLO"
12938,12/07/2019,11:55,IQUIQUE,Atropello,No respetar derecho preferente de paso a peatón,0,0,0,1,1,URBANO,LUIS URIBE,SERRANO,,,,-20.2307033,-70.1356692,"IQUIQUE, LUIS URIBE, SERRANO"
12939,12/07/2019,14:00,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,HEROES DE LA CONCEPCION,PILOTO PARDO,,,,-20.2135634,-70.1387733,"IQUIQUE, HEROES DE LA CONCEPCION, PILOTO PARDO"
12940,12/07/2019,14:20,IQUIQUE,Colisión,Conducción en estado de ebriedad,0,0,0,0,2,URBANO,SERRANO,DIECIOCHO DE SEPTIEMBRE,,,,-20.2139099,-70.142712,"IQUIQUE, SERRANO, DIECIOCHO DE SEPTIEMBRE"
12941,12/07/2019,17:00,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,1,0,URBANO,SALVADOR ALLENDE,,2323,,,-20.2396655,-70.1345536,"IQUIQUE, SALVADOR ALLENDE, 2323"
12942,12/07/2019,19:03,ALTO HOSPICIO,Atropello,Conducción no atento condiciones transito momento,0,0,0,1,0,URBANO,CALLE UNO,,2924,,,-20.2590676,-70.1048967,"ALTO HOSPICIO, CALLE UNO, 2924"
12943,13/07/2019,3:30,IQUIQUE,Choque,Conducción bajo la influencia del alcohol,0,0,0,0,2,URBANO,LA TIRANA,,5445,,,-20.2865308,-70.1274201,"IQUIQUE, LA TIRANA, 5445"
12944,13/07/2019,12:30,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,RAMON PEREZ OPAZO,,,,,-20.2529611,-70.1287904,"IQUIQUE, RAMON PEREZ OPAZO"
12945,13/07/2019,14:30,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,PLAYA BRAVA,GENARO GALLO,,,,-20.2423585,-70.1409732,"IQUIQUE, PLAYA BRAVA, GENARO GALLO"
12946,13/07/2019,18:00,IQUIQUE,Atropello,"Peatón, cruza calzada forma sorpresiva o descuidada",0,0,0,1,1,URBANO,AMUNATEGUI,SERRANO,,,,-20.2137287,-70.1462516,"IQUIQUE, AMUNATEGUI, SERRANO"
12947,14/07/2019,6:35,ALTO HOSPICIO,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,GLADYS MARIN,FRANCIA,,,,-20.290769,-70.1008955,"ALTO HOSPICIO, GLADYS MARIN, FRANCIA"
12948,14/07/2019,14:00,IQUIQUE,Choque,"Vehiculo en retroceso, conducir",0,0,0,0,1,URBANO,SALVADOR ALLENDE,MANUEL BULNES,,,,-20.2201814,-70.1349026,"IQUIQUE, SALVADOR ALLENDE, MANUEL BULNES"
12949,15/07/2019,15:00,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,RANCAGUA,,3189,,,-20.2481465,-70.1310449,"IQUIQUE, RANCAGUA, 3189"
12950,15/07/2019,15:15,ALTO HOSPICIO,Colisión,Conducción sin mantener distancia razonable ni prudente,0,0,0,0,2,URBANO,LAS AMERICAS,DETECTIVE CUBILLOS,,,,-20.2911976,-70.0910832,"ALTO HOSPICIO, LAS AMERICAS, DETECTIVE CUBILLOS"
12951,15/07/2019,15:20,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,HEROES DE LA CONCEPCION,LATORRE,,,,-20.2111906,-70.1384119,"IQUIQUE, HEROES DE LA CONCEPCION, LATORRE"
12952,15/07/2019,18:10,IQUIQUE,Colisión,Conducción sin mantener distancia razonable ni prudente,0,0,0,1,1,URBANO,SALVADOR ALLENDE,ORELLA,,,,-20.220906,-70.1349626,"IQUIQUE, SALVADOR ALLENDE, ORELLA"
12953,15/07/2019,20:40,IQUIQUE,Colisión,"Señalización, desobedecer señal pare",0,1,0,0,1,URBANO,BERNARDO OHIGGINS,OSCAR BONILLA,,,,-20.2190155,-70.1403408,"IQUIQUE, BERNARDO OHIGGINS, OSCAR BONILLA"
12954,16/07/2019,20:30,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,GENARO GALLO,,2096,,,-20.2287888,-70.1374228,"IQUIQUE, GENARO GALLO, 2096"
12955,17/07/2019,3:15,IQUIQUE,Choque,Conducción en estado de ebriedad,0,0,0,0,2,URBANO,VALLE CENTRAL,,3150,,,-20.2471761,-70.1253353,"IQUIQUE, VALLE CENTRAL, 3150"
12956,17/07/2019,13:20,IQUIQUE,Choque,"Vehiculo en retroceso, conducir",0,0,0,0,1,URBANO,GENARO GALLO,SARGENTO ALDEA,,,,-20.2164258,-70.1358155,"IQUIQUE, GENARO GALLO, SARGENTO ALDEA"
12957,17/07/2019,18:10,IQUIQUE,Colisión,Conducción sin mantener distancia razonable ni prudente,0,0,0,0,2,URBANO,OFICINA SALITRERA VICTORIA,AVENIDA CIRCUNVALACION,,,,-20.2048845,-70.131308,"IQUIQUE, OFICINA SALITRERA VICTORIA, AVENIDA CIRCUNVALACION"
12958,18/07/2019,2:17,IQUIQUE,Colisión,Conducción sin mantener distancia razonable ni prudente,0,1,0,1,1,URBANO,ARTURO FERNANDEZ,SAN MARTIN,,,,-20.2128413,-70.1440078,"IQUIQUE, ARTURO FERNANDEZ, SAN MARTIN"
12959,18/07/2019,10:30,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,JOSE JOAQUIN PEREZ,BARROS ARANA,,,,-20.2224724,-70.1477177,"IQUIQUE, JOSE JOAQUIN PEREZ, BARROS ARANA"
12960,18/07/2019,13:00,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,AVENIDA LA TIRANA,,4228,,,-20.269335,-70.1253585,"IQUIQUE, AVENIDA LA TIRANA, 4228"
12961,19/07/2019,10:00,IQUIQUE,Colisión,Conducción sin mantener distancia razonable ni prudente,0,0,0,1,1,URBANO,TADEO HAENKE,GENARO GALLO,,,,-20.2394749,-70.1403552,"IQUIQUE, TADEO HAENKE, GENARO GALLO"
12962,19/07/2019,11:40,IQUIQUE,Colisión,Virajes indebidos,0,0,0,0,2,URBANO,CERRO DRAGON,TRES,,,,-20.2455526,-70.1292691,"IQUIQUE, CERRO DRAGON, TRES"
12963,19/07/2019,13:00,ALTO HOSPICIO,Choque,Conducción sin mantener distancia razonable ni prudente,0,0,0,0,1,URBANO,TENIENTE HERNAN MERINO CORREA,CALETERA A616,,,,-20.2510389,-70.0928376,"ALTO HOSPICIO, TENIENTE HERNAN MERINO CORREA, CALETERA A616"
12964,19/07/2019,13:20,IQUIQUE,Colisión,"Señalización, desobedecer señal pare",0,0,0,0,2,URBANO,DIECIOCHO DE SEPTIEMBRE,HERNAN FUENZALIDA,,,,-20.2286265,-70.1438057,"IQUIQUE, DIECIOCHO DE SEPTIEMBRE, HERNAN FUENZALIDA"
12965,19/07/2019,14:24,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,PROGRESO,,2151,,,-20.229099,-70.131028,"IQUIQUE, PROGRESO, 2151"
12966,19/07/2019,17:30,IQUIQUE,Colisión,Conducción sin mantener distancia razonable ni prudente,0,0,0,0,1,URBANO,VIVAR,LATORRE,,,,-20.2163419,-70.1486993,"IQUIQUE, VIVAR, LATORRE"
12967,19/07/2019,19:00,IQUIQUE,Colisión,Adelantamiento sin el espacio y tiempo suficiente,0,0,0,0,1,URBANO,CERRO DRAGON,ETHEL DE VIGNEAUX,,,,-20.2316758,-70.1302654,"IQUIQUE, CERRO DRAGON, ETHEL DE VIGNEAUX"
12968,19/07/2019,20:20,IQUIQUE,Volcadura,"Señalización, desobedecer señal pare",0,0,0,1,0,URBANO,TADEO HAENKE,HEROES DE LA CONCEPCION,,,,-20.2379949,-70.1442259,"IQUIQUE, TADEO HAENKE, HEROES DE LA CONCEPCION"
12969,19/07/2019,23:15,IQUIQUE,Colisión,Conducción en estado de ebriedad,0,0,0,0,2,URBANO,RAMON PEREZ OPAZO,ARTURO PRAT,,,,-20.2307033,-70.1356692,"IQUIQUE, RAMON PEREZ OPAZO, ARTURO PRAT"
12970,20/07/2019,5:10,IQUIQUE,Choque,Hecho delictual,0,0,0,0,1,URBANO,LA TIRANA,CUARTA SUR,,,,-20.2735545,-70.12525,"IQUIQUE, LA TIRANA, CUARTA SUR"
12971,20/07/2019,7:00,ALTO HOSPICIO,Colisión,"Señalización, desobedecer luz roja de semáforo",0,0,0,1,1,URBANO,CARMELA CARVAJAL,LAS AMERICAS,,,,-20.2891995,-70.1038837,"ALTO HOSPICIO, CARMELA CARVAJAL, LAS AMERICAS"
12972,20/07/2019,9:00,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,1,1,URBANO,LA TIRANA,REINA MAR,,,,-20.2792733,-70.1257051,"IQUIQUE, LA TIRANA, REINA MAR"
12973,20/07/2019,11:00,IQUIQUE,Choque,"Fallas mecánicas, frenos",0,0,0,1,2,URBANO,HEROES DE LA CONCEPCION,HERNAN FUENZALIDA,,,,-20.2287626,-70.140574,"IQUIQUE, HEROES DE LA CONCEPCION, HERNAN FUENZALIDA"
12974,20/07/2019,11:20,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,SALVADOR ALLENDE,,3143,,,-20.2396655,-70.1345536,"IQUIQUE, SALVADOR ALLENDE, 3143"
12975,20/07/2019,13:30,ALTO HOSPICIO,Choque,Conducción sin mantener distancia razonable ni prudente,0,0,0,1,1,URBANO,TENIENTE HERNAN MERINO CORREA,LA PAMPA,,,,-20.2686722,-70.1049169,"ALTO HOSPICIO, TENIENTE HERNAN MERINO CORREA, LA PAMPA"
12976,20/07/2019,15:00,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,LIBERTAD,,1693,,,-20.2414367,-70.1342598,"IQUIQUE, LIBERTAD, 1693"
12977,20/07/2019,17:30,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,GENARO GALLO,,527,,,-20.214692,-70.135899,"IQUIQUE, GENARO GALLO, 527"
12978,20/07/2019,20:20,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,DOS ORIENTE,,4823,,,-20.2806589,-70.1245228,"IQUIQUE, DOS ORIENTE, 4823"
12979,21/07/2019,15:30,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,PROGRESO,,2000,,,-20.2243231,-70.1331496,"IQUIQUE, PROGRESO, 2000"
12980,21/07/2019,19:15,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,FRANCISCO BILBAO,RAMON  PEREZ OPAZO,,,,-20.2529611,-70.1287904,"IQUIQUE, FRANCISCO BILBAO, RAMON  PEREZ OPAZO"
12981,22/07/2019,0:30,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,TRECE ORIENTE,,2082,,,-20.2288286,-70.1343198,"IQUIQUE, TRECE ORIENTE, 2082"
12982,22/07/2019,7:50,ALTO HOSPICIO,Atropello,Conducción no atento condiciones transito momento,0,0,0,2,1,URBANO,LA PAMPA,SANTA ROSA,,,,-20.2686722,-70.1049169,"ALTO HOSPICIO, LA PAMPA, SANTA ROSA"
12983,22/07/2019,8:30,IQUIQUE,Colisión,Virajes indebidos,0,0,0,0,1,URBANO,LA TIRANA,CAMPO DEPORTE,,,,-20.2254732,-70.1318466,"IQUIQUE, LA TIRANA, CAMPO DEPORTE"
12984,22/07/2019,8:45,IQUIQUE,Colisión,"Señalización, desobedecer señal ceda el paso",0,0,0,0,1,URBANO,ARTURO PRAT CHACON,JORGE BARRERA,,,,-20.2117876,-70.1528536,"IQUIQUE, ARTURO PRAT CHACON, JORGE BARRERA"
12985,22/07/2019,17:00,IQUIQUE,Atropello,No respetar derecho preferente de paso a peatón,0,0,0,0,2,URBANO,BERNARDO OHIGGINS,ANIBAL PINTO,,,,-20.2182824,-70.1529419,"IQUIQUE, BERNARDO OHIGGINS, ANIBAL PINTO"
12986,22/07/2019,17:35,IQUIQUE,Colisión,Conducción en estado de ebriedad,0,0,0,0,2,URBANO,ARTURO PRAT,HEROES DE LA CONCEPCION,,,,-20.2265534,-70.1400001,"IQUIQUE, ARTURO PRAT, HEROES DE LA CONCEPCION"
12987,22/07/2019,19:00,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,ESPERANZA,MONTE SINAI,,,,-20.2465493,-70.1241212,"IQUIQUE, ESPERANZA, MONTE SINAI"
12988,22/07/2019,19:30,IQUIQUE,Colisión,"Señalización, desobedecer señal ceda el paso",0,0,0,1,1,URBANO,LATORRE,LUIS CRUZ MARTINEZ,,,,-20.2174245,-70.1384509,"IQUIQUE, LATORRE, LUIS CRUZ MARTINEZ"
12989,22/07/2019,21:40,ALTO HOSPICIO,Colisión,Conducción no atento condiciones transito momento,0,0,1,2,1,URBANO,LOS SALMOS,DELAWARE,,,,-20.2686722,-70.1049169,"ALTO HOSPICIO, LOS SALMOS, DELAWARE"
12990,23/07/2019,0:30,IQUIQUE,Choque,Perdida control vehículo,0,0,0,0,1,URBANO,LUIS EMILIO RECABRREN,TADEO HAENKE,,,,-20.2307033,-70.1356692,"IQUIQUE, LUIS EMILIO RECABRREN, TADEO HAENKE"
12991,23/07/2019,12:30,IQUIQUE,Colisión,Virajes indebidos,0,0,0,0,2,URBANO,DIEGO PORTALES,ARTURO PRAT,,,,-20.2306665,-70.1371297,"IQUIQUE, DIEGO PORTALES, ARTURO PRAT"
12992,24/07/2019,9:00,IQUIQUE,Choque,Adelantamiento sin el espacio y tiempo suficiente,0,0,0,0,1,URBANO,LA TIRANA,RAMON PEREZ OPAZO,,,,-20.2529611,-70.1287904,"IQUIQUE, LA TIRANA, RAMON PEREZ OPAZO"
12993,24/07/2019,11:00,IQUIQUE,Atropello,No respetar derecho preferente de paso a peatón,0,1,0,0,1,URBANO,BERNARDO OHIGGINS,ARTURO PRAT CHACON,,,,-20.2188278,-70.1436951,"IQUIQUE, BERNARDO OHIGGINS, ARTURO PRAT CHACON"
12994,24/07/2019,13:30,IQUIQUE,Colisión,Adelantamiento sin el espacio y tiempo suficiente,0,0,0,0,1,URBANO,CIRCUNVALACION,LAS CABRAS,,,,-20.2082914,-70.1406124,"IQUIQUE, CIRCUNVALACION, LAS CABRAS"
12995,24/07/2019,15:15,IQUIQUE,Colisión,"Señalización, desobedecer señal ceda el paso",0,0,0,3,1,URBANO,SALVADOR ALLENDE,PLAYA BLANCA,,,,-20.2489752,-70.1326219,"IQUIQUE, SALVADOR ALLENDE, PLAYA BLANCA"
12996,24/07/2019,16:30,IQUIQUE,Choque,"Fallas mecánicas, frenos",0,0,0,1,2,URBANO,ARTURO PRAT,SANTIAGO  POLANCO,,,,-20.2486089,-70.1382111,"IQUIQUE, ARTURO PRAT, SANTIAGO  POLANCO"
12997,24/07/2019,19:00,IQUIQUE,Colisión,"Señalización, desobedecer señal ceda el paso",0,0,0,0,2,URBANO,DIEZ ORIENTE,SOTOMAYOR,,,,-20.2170088,-70.1358607,"IQUIQUE, DIEZ ORIENTE, SOTOMAYOR"
12998,25/07/2019,3:30,ALTO HOSPICIO,Choque,Perdida control vehículo,0,0,0,0,1,URBANO,SANTA TERESA,,3937,,,-20.2793338,-70.0921639,"ALTO HOSPICIO, SANTA TERESA, 3937"
12999,25/07/2019,15:00,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,FRANCISCO VERGARA,ZAPIGA,,,,-20.2432409,-70.1359607,"IQUIQUE, FRANCISCO VERGARA, ZAPIGA"
13000,25/07/2019,16:17,IQUIQUE,Colisión,"Señalización, desobedecer señal pare",0,0,0,0,1,URBANO,MANUEL RODRIGUEZ,RAMIREZ,,,,-20.2236,-70.1434542,"IQUIQUE, MANUEL RODRIGUEZ, RAMIREZ"
13001,25/07/2019,18:30,IQUIQUE,Choque,Conducción en estado de ebriedad,0,0,0,0,1,URBANO,SALVADOR ALLENDE,,2901,,,-20.2396655,-70.1345536,"IQUIQUE, SALVADOR ALLENDE, 2901"
